code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,myProfit,label1
002636,金安国纪,元器件,上海,20.89,2.46,7.28,353423.47,262877.69,76302.57,19133.28,0.26,0.544,2.86,5.3,20111125,110458.61,1.52,25.06,150.68,27.17,15.25,55986.0,16.14,16.38,16.15,15.81,80458.08,-0.14,-0.86,16.742,16.792,16.523,96482.83,111363.95,88189.04,3.27,-0.45,False
300403,地尔汉宇,家用电器,广东,28.41,2.17,3.35,161702.17,103604.81,19703.22,44647.3,1.33,0.4,4.31,3.51,20141030,58776.96,1.75,2.2,-14.11,41.78,23.42,14453.0,15.36,15.52,15.48,15.3,7246.52,0.12,0.78,15.418,15.295,15.497,10319.46,14233.1,14775.5,0.33,-0.45,False
000988,华工科技,电器仪表,湖北,51.18,8.91,10.06,667859.25,475938.84,115215.3,93272.93,0.93,0.29,3.8,4.56,20000608,145601.56,1.45,34.38,52.06,25.14,7.74,92861.0,17.08,17.45,17.39,17.06,115740.99,0.33,1.93,17.638,18.317,18.47,210578.05,244408.37,289748.26,1.3,-0.45,False
300046,台基股份,半导体,湖北,45.55,1.42,1.42,106434.6,54508.53,14690.77,56347.88,3.97,0.375,5.9,3.86,20100120,8880.78,0.63,52.43,89.94,37.54,21.22,14168.0,18.64,19.68,19.6,18.64,62197.31,0.57,3.0,20.462,20.849,21.026,89403.18,86050.65,91508.47,4.38,-0.45,False
300543,朗科智能,电气设备,深圳,43.94,0.43,1.2,100559.46,68920.5,17722.98,27025.15,2.25,0.537,5.32,5.92,20160908,22423.6,1.87,24.47,5.15,19.89,8.2,17498.0,31.3,32.45,32.23,31.3,12196.0,0.96,3.07,31.946,32.661,35.144,11922.13,13801.37,17724.64,2.86,-0.45,False
600563,法拉电子,元器件,福建,28.08,2.25,2.25,254111.59,185896.95,53369.71,26196.86,1.16,1.318,9.54,5.17,20021210,150285.06,6.68,16.7,8.29,41.35,23.59,11106.0,46.67,47.2,47.18,46.23,19857.28,0.51,1.09,47.114,47.768,49.698,25345.92,33949.8,31004.39,0.88,-0.45,False
600559,老白干酒,白酒,河北,92.08,3.5,4.38,289922.47,213676.59,54371.32,68505.5,1.56,0.266,3.8,8.61,20021029,44860.15,1.02,4.44,40.45,61.54,6.75,33507.0,32.0,32.85,31.73,31.52,103813.96,-0.27,-0.84,32.27,34.918,30.68,130277.72,220244.98,116625.88,2.97,-0.46,False
603658,安图生物,医疗保健,河南,51.53,1.37,4.2,202407.48,81677.61,53014.57,53500.46,1.27,0.771,3.68,14.4,20160901,48810.87,1.16,41.98,26.99,67.64,32.92,13330.0,51.0,52.13,51.11,49.5,5369.98,-0.32,-0.62,51.154,52.372,53.29,7691.41,7656.51,8293.04,0.39,-0.46,False
002838,道恩股份,塑料,山东,56.64,0.32,1.26,93138.88,62819.26,15346.27,32430.5,2.57,0.525,6.45,6.15,20170106,33340.69,2.65,20.48,7.72,20.66,10.12,6552.0,41.3,41.95,41.89,40.61,2572.94,0.59,1.43,41.618,41.76,42.466,4056.82,4098.65,5364.08,0.82,-0.46,False
002562,兄弟科技,化工原料,浙江,26.77,3.07,5.41,255062.45,109689.42,122359.02,84874.1,1.57,0.463,3.63,4.55,20110310,57573.36,1.06,46.16,157.91,46.97,23.24,18115.0,16.9,17.17,17.11,16.71,110251.56,0.21,1.24,17.39,17.69,17.838,124272.2,153557.29,133707.39,3.6,-0.47,False
002222,福晶科技,元器件,福建,62.85,4.21,4.28,85761.27,37548.8,35684.31,6664.65,0.16,0.247,1.73,11.96,20080319,19441.03,0.45,50.3,102.01,60.46,30.57,44288.0,19.2,20.36,20.17,19.2,193927.7,0.27,1.36,21.42,21.9,21.042,242886.85,253859.04,251258.81,4.6,-0.47,False
002594,比亚迪,汽车整车,深圳,45.66,11.38,27.28,16472754.0,9189652.0,4109188.75,2447399.0,8.97,0.96,18.4,3.38,20110630,1835220.25,6.73,1.56,-23.82,19.86,3.78,103330.0,63.5,64.86,64.73,61.71,224011.0,1.1,1.73,68.492,67.603,67.0,257849.18,240268.68,198760.45,1.97,-0.47,False
603919,金徽酒,白酒,甘肃,28.51,1.16,3.64,212913.34,72690.45,107752.86,65397.81,1.8,0.485,4.81,3.84,20160310,67420.9,1.85,1.63,10.17,63.14,18.77,28724.0,18.23,18.45,18.35,18.16,11471.1,0.16,0.88,19.11,19.769,19.935,21617.62,30016.89,25817.71,0.99,-0.47,False
002818,富森美,房产服务,四川,20.12,0.92,4.4,511404.81,144132.92,34152.57,103816.5,2.36,1.151,9.31,3.31,20161109,248254.22,5.64,3.83,17.18,70.24,52.88,30018.0,31.6,31.93,31.93,31.42,10162.79,0.28,0.89,31.968,32.727,34.713,11065.73,13226.99,14824.4,1.11,-0.48,False
300585,奥联电子,汽车配件,江苏,47.61,0.4,1.6,62128.11,46551.59,10795.91,12980.03,0.81,0.288,2.72,6.73,20161229,13081.21,0.82,34.54,25.02,39.11,15.59,12830.0,19.38,20.28,20.07,19.38,43432.0,0.66,3.4,20.488,22.165,24.34,52148.67,73129.4,115451.95,10.86,-0.48,False
600211,西藏药业,中成药,西藏,37.03,1.46,1.8,286614.38,132333.88,14413.55,140896.94,7.84,0.82,10.95,3.38,19990721,31643.36,1.76,30.55,14.2,74.19,20.97,15327.0,37.3,37.73,37.68,37.1,1155.86,0.3,0.8,37.77,37.8,38.551,2596.75,4898.97,5626.69,0.08,-0.49,False
300432,富临精工,汽车配件,四川,21.99,1.39,5.1,486916.09,234861.45,61823.95,239447.91,4.7,0.618,7.15,2.54,20150319,66643.9,1.31,101.05,95.93,34.41,19.31,26462.0,18.28,18.49,18.46,18.15,21538.36,0.19,1.04,18.802,19.441,20.821,18796.24,24886.62,24637.9,1.55,-0.49,False
300479,神思电子,软件服务,山东,236.78,0.88,1.6,57135.32,43157.5,7143.41,8143.97,0.51,0.071,2.52,8.88,20150612,14005.11,0.88,28.22,13.77,38.02,4.72,26511.0,20.59,21.79,21.64,20.59,34804.42,0.88,4.24,21.362,21.679,22.732,34496.82,33784.76,36231.98,3.96,-0.49,False
002475,立讯精密,元器件,深圳,53.99,31.62,31.73,2417419.25,1541855.88,536316.94,455836.19,1.44,0.341,3.82,6.42,20100915,426315.75,1.34,65.14,58.98,21.87,7.79,27530.0,24.19,24.65,24.58,24.06,148291.83,0.48,1.99,25.454,25.668,25.286,204239.82,212306.09,232882.26,0.47,-0.49,False
300282,汇冠股份,电脑设备,北京,39.13,2.11,2.5,377450.19,187132.52,34469.31,201472.41,8.07,0.327,9.71,1.75,20111229,15095.0,0.6,7.17,-10.1,22.99,6.17,10400.0,20.53,20.9,20.5,18.86,67186.91,-0.22,-1.06,21.628,21.561,20.858,64912.35,70586.27,41057.27,3.18,-0.49,False
300516,久之洋,电器仪表,湖北,152.5,0.47,1.2,126219.88,104216.25,13446.95,62806.51,5.23,0.232,9.59,4.91,20160602,35438.5,2.95,-24.82,-46.66,43.26,15.75,21033.0,50.25,50.86,50.82,50.0,2392.73,0.58,1.15,50.3,51.635,54.23,3047.01,3605.98,3476.27,0.51,-0.49,False
002813,路畅科技,汽车配件,深圳,284.61,0.3,1.2,134949.38,85686.11,39900.7,20449.9,1.7,0.102,5.38,7.18,20161012,28438.13,2.37,0.53,-68.29,27.08,2.21,22003.0,41.94,43.29,43.26,40.69,47912.0,1.01,2.39,42.056,40.826,39.83,45715.58,41436.92,32918.17,15.97,-0.49,False
600498,烽火通信,通信设备,湖北,43.02,10.18,11.14,2790764.0,2362858.25,234853.91,477860.06,4.29,0.57,8.34,3.68,20010823,300676.25,2.7,25.39,12.4,23.49,3.97,50536.0,30.0,31.25,31.13,29.95,163603.48,1.06,3.52,32.444,33.752,34.285,238917.93,226560.31,231207.16,1.61,-0.5,False
601012,隆基股份,半导体,陕西,23.29,19.66,19.96,2948550.25,1579984.5,1019841.5,541435.13,2.71,1.123,6.09,5.72,20120411,472479.34,2.37,27.23,103.99,34.99,20.66,54104.0,35.15,36.3,36.02,35.15,291860.97,1.0,2.86,37.428,38.733,37.052,446164.46,441267.29,402847.31,1.48,-0.5,False
002343,慈文传媒,影视音像,浙江,61.47,2.33,3.39,432431.91,322475.91,3535.21,10543.88,0.31,0.48,4.66,7.75,20100126,90673.75,2.67,-34.06,2.42,46.51,26.59,10829.0,34.14,34.8,34.23,33.76,38994.63,0.02,0.06,33.198,33.034,33.848,38016.5,42847.88,42725.18,1.66,-0.5,False
002236,大华股份,电器仪表,浙江,35.52,17.02,28.99,1888878.75,1595941.63,106172.6,59513.05,0.21,0.498,3.29,7.18,20080520,531573.31,1.83,47.12,35.06,39.14,12.32,53530.0,25.44,25.94,25.47,24.95,241390.59,-0.18,-0.7,26.256,27.489,28.045,278602.68,270049.26,280069.12,1.42,-0.5,False
000038,深大通,广告包装,深圳,31.75,0.79,5.23,569253.19,299103.97,12567.57,431336.81,8.25,0.53,10.14,2.13,19940808,43815.5,0.84,66.06,145.09,35.15,24.93,13692.0,23.3,24.29,24.02,22.88,66562.2,0.47,2.0,23.946,23.729,27.676,79120.21,93144.01,60157.86,8.44,-0.5,False
300399,京天利,互联网,北京,895.83,0.73,1.52,52448.78,45121.35,3364.09,6345.83,0.42,0.019,2.84,7.85,20141009,19299.65,1.27,17.7,-90.08,31.11,1.11,14766.0,20.65,22.51,22.35,20.51,55827.69,1.89,9.24,20.704,20.257,20.769,37785.88,24936.09,18134.32,7.67,-0.51,False
002338,奥普光电,电器仪表,吉林,77.34,2.4,2.4,99436.96,73634.27,18221.21,24743.11,1.03,0.144,3.22,4.62,20100115,23333.88,0.97,12.56,-25.26,48.04,14.07,15917.0,16.5,16.59,16.5,16.2,22078.0,0.04,0.24,17.066,17.242,17.474,24397.54,22372.75,20968.71,0.92,-0.51,False
300573,兴齐眼药,化学制药,辽宁,35.99,0.53,0.8,67430.56,20660.07,41685.55,22991.4,2.87,0.523,6.91,3.63,20161208,21907.6,2.74,8.35,-7.76,75.05,14.88,9569.0,27.85,28.16,28.12,27.43,5355.48,0.37,1.33,28.66,29.757,31.251,4472.92,6097.99,7396.53,2.68,-0.51,False
603037,凯众股份,汽车配件,上海,24.05,0.26,1.06,80548.86,66402.81,8994.62,41889.96,3.95,0.86,7.03,3.83,20170120,18146.09,1.71,48.17,35.19,44.03,26.58,9178.0,26.51,26.98,26.86,26.41,6152.4,0.43,1.63,27.066,27.954,29.783,6875.15,8437.7,9128.27,2.37,-0.51,False
300451,创业软件,软件服务,浙江,63.73,1.28,2.43,252928.34,91585.38,30066.86,149552.77,6.16,0.29,7.86,3.0,20150514,34526.62,1.42,133.9,229.65,45.76,8.88,15735.0,24.13,24.57,24.36,24.04,8669.31,0.22,0.91,24.83,25.537,26.515,8397.48,9701.4,11498.44,0.68,-0.51,False
300496,中科创达,软件服务,北京,131.24,2.23,4.05,258075.8,160322.05,7042.37,61327.63,1.51,0.18,3.1,10.2,20151210,34287.37,0.85,27.73,-25.86,42.57,10.45,51209.0,33.66,35.69,35.11,33.66,103092.61,1.66,4.96,36.304,38.83,38.556,164094.07,186699.05,167222.53,4.73,-0.52,False
600380,健康元,化学制药,深圳,6.29,15.62,15.74,2217145.75,1421967.0,412052.34,92466.15,0.59,1.3,4.7,2.3,20010608,440915.34,2.8,11.4,441.9,63.94,24.68,115428.0,11.73,12.06,12.04,11.73,273993.66,0.22,1.86,11.932,12.465,12.481,376548.13,511856.36,623059.02,1.75,-0.52,False
002667,鞍重股份,工程机械,辽宁,73.77,0.94,1.36,87334.43,62748.15,10944.55,32896.12,2.42,0.18,5.59,3.17,20120329,26106.74,1.92,109.94,328.66,43.48,19.48,16441.0,19.27,19.4,19.4,18.87,29185.03,0.11,0.57,18.928,18.561,18.161,35794.07,30340.42,25632.9,3.12,-0.52,False
002352,顺丰控股,仓储物流,安徽,46.01,1.64,44.11,5415703.5,3001126.0,1150169.25,1577342.25,3.58,0.86,7.12,7.12,20100205,1077990.13,2.44,23.18,10.8,20.51,7.32,56782.0,50.5,52.0,51.68,50.5,20829.5,0.73,1.43,52.022,53.091,56.516,29615.59,41097.3,60526.37,1.46,-0.52,False
300570,太辰光,元器件,深圳,48.06,0.87,2.3,121889.9,96601.65,4806.22,51240.8,2.23,0.34,4.75,4.58,20161206,30245.2,1.32,14.97,3.22,36.25,21.56,27942.0,20.91,22.24,22.1,20.91,58275.22,0.61,2.84,22.86,23.403,23.587,89848.2,100591.79,90471.33,10.13,-0.53,False
300180,华峰超纤,化纤,上海,59.23,3.8,6.31,647011.94,171307.56,212242.47,332447.22,5.27,0.38,7.62,3.21,20110222,77650.78,1.23,87.16,163.09,26.13,11.29,7520.0,23.9,24.21,24.06,23.8,9170.04,0.06,0.25,24.272,24.784,24.825,12294.16,15108.71,20057.69,0.24,-0.53,False
002341,新纶科技,化工原料,深圳,80.31,2.99,5.03,624152.75,319893.38,143040.25,232103.95,4.61,0.243,6.51,4.0,20100122,41102.84,0.82,50.08,136.98,27.66,8.45,21370.0,23.63,24.01,23.6,23.46,40499.73,-0.28,-1.17,24.436,25.407,25.881,55122.44,63785.93,91437.19,1.35,-0.53,False
002427,尤夫股份,化纤,浙江,47.51,3.98,3.98,821535.5,470211.41,196092.77,131319.97,3.3,0.539,6.06,5.64,20100608,63671.65,1.6,127.68,86.46,23.88,5.78,19196.0,28.15,28.6,28.59,28.1,36543.33,0.23,0.81,27.78,27.855,28.212,55056.12,55073.82,57700.73,0.92,-0.54,False
600137,浪莎股份,服饰,四川,92.23,0.97,0.97,60256.2,46595.0,8329.71,34179.76,3.52,0.212,4.88,5.34,19980416,2488.88,0.26,43.32,147.05,19.69,10.36,6094.0,43.5,45.18,44.31,43.5,16471.83,-0.19,-0.43,43.944,44.295,44.548,42400.88,30026.58,24790.71,1.69,-0.54,False
002362,汉王科技,电脑设备,北京,124.47,1.75,2.17,101528.36,68388.25,19021.3,102483.86,4.72,0.153,3.89,6.53,20100303,-42057.9,-1.94,46.37,121.97,47.05,8.25,63961.0,25.25,26.29,26.08,25.0,130316.08,1.13,4.53,27.886,30.432,30.928,189588.6,200789.64,190402.37,7.45,-0.54,False
300608,思特奇,软件服务,北京,307.16,0.22,0.88,81293.43,76198.17,1929.95,29530.21,3.34,0.08,6.77,4.78,20170213,18127.32,2.05,-4.39,239.94,49.79,2.01,10243.0,29.4,30.2,30.16,29.3,5158.0,1.05,3.61,30.636,32.526,33.997,6984.85,11110.2,12157.3,2.35,-0.54,False
300236,上海新阳,半导体,上海,85.95,1.77,1.94,145963.5,80899.05,18368.27,79242.21,4.09,0.295,6.61,5.12,20110629,26227.25,1.35,16.23,35.36,39.68,15.74,14904.0,33.78,35.36,35.25,33.71,47728.14,1.59,4.72,36.272,37.857,38.718,73038.85,75476.51,93708.13,2.69,-0.55,False
002583,海能达,通信设备,深圳,501.07,10.48,18.15,1235860.88,572777.81,133734.34,200451.63,1.1,0.03,2.71,6.98,20110527,90867.5,0.5,48.51,-50.45,49.53,1.62,20836.0,20.1,20.45,20.4,19.79,86215.73,0.4,2.0,20.77,20.98,20.989,131024.22,180015.13,191155.75,0.82,-0.55,False
603421,鼎信通讯,通信设备,山东,37.53,0.43,4.43,243462.77,165368.0,11824.75,63080.4,1.42,0.53,4.59,5.71,20161011,94820.11,2.14,1.61,14.18,62.81,25.78,21702.0,26.13,26.74,26.74,26.06,5265.2,0.62,2.37,26.884,27.791,28.962,5658.52,8853.89,8773.31,1.21,-0.55,False
603203,快克股份,专用机械,江苏,40.84,0.41,1.2,78887.32,66036.17,8209.03,35998.67,3.01,0.785,5.7,7.49,20161108,17168.02,1.44,27.46,36.26,58.64,35.08,11125.0,41.07,41.96,41.91,41.0,9135.41,0.75,1.82,42.47,43.258,43.517,8312.15,10271.86,14120.1,2.25,-0.55,False
300518,盛讯达,软件服务,深圳,68.63,0.47,0.93,135292.47,60486.96,2709.03,49044.05,5.25,0.551,11.62,4.34,20160624,45555.12,4.88,-8.12,-26.35,66.75,33.78,20329.0,49.99,51.44,51.27,49.62,7784.25,1.19,2.38,50.346,51.0,52.958,7973.15,8869.34,10306.24,1.66,-0.57,False
603690,至纯科技,专用机械,上海,85.4,0.52,2.1,95762.72,70657.49,11360.25,4708.62,0.22,0.171,1.89,10.32,20170113,14925.49,0.71,26.01,0.47,36.57,15.97,20882.0,19.75,20.29,20.28,19.46,50882.73,0.74,3.79,21.286,22.518,22.867,63586.32,78116.96,88738.3,3.21,-0.58,False
603031,安德利,百货,安徽,60.86,0.4,0.8,154159.42,59879.26,58778.26,24486.02,3.06,0.299,7.44,3.26,20160822,26404.21,3.3,10.98,-16.35,19.8,1.91,12588.0,25.38,25.43,25.39,25.1,4024.0,0.29,1.16,25.42,26.741,28.559,4729.03,6122.11,5689.03,1.01,-0.58,False
002816,和科达,专用机械,深圳,167.47,0.64,1.0,73328.4,63449.28,4811.52,20526.0,2.05,0.101,5.17,4.37,20161025,20545.09,2.05,4.31,-47.93,31.28,4.02,15598.0,21.3,21.61,21.6,21.2,7717.0,0.36,1.7,21.514,22.457,23.868,8605.35,14853.54,22529.29,1.2,-0.58,False
002821,凯莱英,生物制药,天津,48.4,1.19,2.3,249506.91,162328.84,72365.59,103689.09,4.51,0.88,8.33,6.76,20161118,77531.28,3.37,14.02,6.43,52.74,22.41,14701.0,58.39,58.89,58.68,58.0,6098.91,0.58,1.0,58.512,60.516,62.779,11983.73,16915.34,13336.49,0.51,-0.59,False
603656,泰禾光电,专用机械,安徽,40.89,0.27,1.06,90504.56,76266.75,11164.28,36806.35,3.46,0.63,7.55,4.19,20170321,29345.72,2.76,2.05,4.24,54.65,21.72,9967.0,31.96,33.24,33.08,31.96,5910.97,1.16,3.63,33.388,34.962,36.982,9309.71,14930.85,20793.67,2.22,-0.59,False
300511,雪榕生物,种植业,上海,48.25,0.95,2.29,387687.97,81548.71,180110.16,59888.92,2.62,0.37,5.88,3.94,20160504,51770.85,2.27,18.62,166.55,21.87,10.36,18523.0,22.1,22.82,22.68,22.1,7357.79,0.31,1.39,23.07,23.871,24.82,9870.07,9211.72,10562.34,0.77,-0.59,False
000985,大庆华科,化工原料,黑龙江,52.53,1.3,1.3,71234.74,28905.25,37390.26,25894.61,2.0,0.286,4.18,4.78,20000726,8697.85,0.67,53.19,77.43,10.72,3.39,11209.0,21.59,21.7,21.44,21.25,12311.96,-0.17,-0.79,21.35,21.665,22.675,16646.92,15806.76,13174.14,0.95,-0.59,False
300225,金力泰,染料涂料,上海,153.13,4.68,4.7,115213.72,73001.61,29279.47,2514.41,0.05,0.078,1.87,8.46,20110531,30706.38,0.65,0.25,-26.55,25.15,6.67,11645.0,14.25,14.4,14.31,14.12,16210.76,0.21,1.49,14.698,14.523,14.513,27572.34,53403.55,49597.57,0.35,-0.59,False
002819,东方中科,电器仪表,北京,163.72,0.44,1.13,51371.26,46841.01,4304.46,12470.98,1.1,0.115,3.75,6.7,20161111,16785.5,1.48,11.82,-40.13,12.32,2.46,14667.0,26.55,27.65,27.51,26.44,12469.13,0.38,1.4,28.912,29.67,29.244,19510.12,25465.02,19829.65,2.29,-0.59,False
600056,中国医药,医药商业,北京,21.03,10.12,10.68,2089029.75,1706808.25,152259.41,219323.05,2.05,0.924,7.11,3.64,19970515,357525.31,3.35,14.59,30.0,14.06,4.61,32490.0,25.4,25.65,25.36,25.06,50865.49,-0.01,-0.04,25.822,26.706,27.135,69362.98,76070.31,81230.16,0.5,-0.59,False
300145,中金环境,专用机械,浙江,24.79,7.4,12.02,859160.63,355769.47,92755.06,153938.91,1.28,0.37,3.71,3.29,20101209,159446.09,1.33,46.58,50.9,44.65,17.27,9112.0,14.5,14.93,14.41,14.3,68316.79,-0.13,-0.89,14.262,14.621,15.515,111718.28,121393.5,142175.36,0.92,-0.61,False
603799,华友钴业,小金属,浙江,32.46,2.71,5.93,1375890.75,836729.69,328562.84,288167.81,4.86,1.852,8.92,8.99,20150129,169786.27,2.86,76.19,9723.36,33.25,17.86,52412.0,77.0,83.88,83.56,76.9,183354.3,5.0,6.37,83.43,81.231,86.899,186680.54,192235.22,192337.49,6.76,-0.61,False
002281,光迅科技,通信设备,湖北,57.84,6.17,6.29,499369.09,402897.94,74106.36,107440.52,1.71,0.4,4.76,6.48,20090821,119200.42,1.9,11.41,19.0,20.03,7.39,34815.0,28.97,31.38,31.38,28.97,312085.31,2.45,8.47,30.872,30.942,29.411,342790.92,332050.45,280928.9,5.06,-0.61,False
300561,汇金科技,软件服务,广东,48.8,0.34,0.85,67706.06,64048.53,1469.56,33176.4,3.9,0.53,7.67,4.4,20161117,20041.6,2.35,-8.43,-25.68,72.22,32.68,11039.0,33.91,37.19,35.87,33.91,8166.01,2.06,6.09,34.642,35.764,37.832,4716.69,4498.22,4384.68,3.89,-0.61,False
603859,能科股份,软件服务,北京,189.8,0.5,1.14,76593.81,64971.55,4050.4,28239.8,2.49,0.087,5.59,3.96,20161021,21190.89,1.87,16.86,11.92,49.94,8.05,13708.0,21.24,21.61,21.54,21.22,11081.0,0.2,0.94,21.46,22.369,24.169,10895.29,13416.65,13123.35,2.22,-0.61,False
002709,天赐材料,化工原料,广东,40.15,1.89,3.4,361669.84,195983.09,74065.88,113862.15,3.35,0.85,7.2,6.08,20140123,93042.13,2.74,13.96,-12.26,35.1,18.12,36061.0,42.83,43.89,43.72,42.3,26302.39,0.89,2.08,43.44,43.673,45.78,35967.42,53256.62,55961.08,1.39,-0.62,False
300226,上海钢联,互联网,上海,132.74,1.51,1.59,829829.56,793541.19,20343.07,45404.12,2.85,0.213,3.4,11.1,20110608,-9153.12,-0.57,92.25,111.75,0.63,0.07,17160.0,34.78,36.7,36.0,34.5,32538.79,1.79,5.23,34.696,35.147,36.023,16456.98,14481.98,14396.96,2.2,-0.62,False
600298,安琪酵母,食品,湖北,33.89,8.24,8.24,775412.75,274226.97,400136.56,65197.44,0.79,0.742,4.37,7.68,20000818,221993.77,2.69,19.47,59.76,36.61,14.62,33468.0,31.55,32.33,32.26,31.55,64856.29,0.7,2.22,32.402,33.604,32.848,116615.25,133127.8,129817.93,0.79,-0.63,False
300529,健帆生物,医疗保健,广东,50.34,1.06,4.17,157597.75,116499.96,27390.24,51325.23,1.23,0.488,3.14,10.44,20160802,42894.51,1.03,31.67,46.12,83.87,41.37,24700.0,31.69,32.07,31.74,30.72,10960.48,0.05,0.16,32.536,34.234,34.453,20061.29,27888.46,25322.86,1.04,-0.63,False
600779,水井坊,白酒,四川,72.53,4.89,4.89,247325.38,181354.06,42349.55,39950.6,0.82,0.498,3.05,15.81,19961206,24450.48,0.5,85.18,63.22,78.88,16.54,29572.0,40.75,43.08,42.48,40.3,73116.13,1.45,3.53,42.482,45.21,46.973,105802.22,89710.6,79946.13,1.5,-0.63,False
002389,南洋科技,元器件,浙江,144.66,5.37,7.09,417774.81,147498.55,106909.3,219905.77,3.1,0.112,4.94,4.36,20100413,55354.42,0.78,20.2,-19.61,22.34,7.59,35027.0,23.22,23.46,23.4,22.88,62783.03,0.17,0.73,23.958,24.09,23.982,84771.56,85016.24,77544.99,1.17,-0.63,False
002742,三圣股份,其他建材,重庆,51.86,1.43,4.32,383072.56,177322.97,93416.53,25237.18,0.58,0.312,3.24,6.64,20150217,64388.65,1.49,20.59,75.46,23.0,10.49,38951.0,20.96,22.19,22.15,20.85,120850.96,1.19,5.68,21.278,21.344,20.647,97012.71,127060.61,141461.13,8.48,-0.63,False
300115,长盈精密,元器件,深圳,28.64,8.95,9.03,974764.19,536208.94,268557.22,127295.42,1.41,0.598,4.85,4.71,20100902,207395.06,2.3,42.94,10.63,25.03,9.07,14595.0,25.7,25.73,25.35,25.01,77810.18,-0.14,-0.55,25.398,26.591,28.468,125320.92,120408.57,113213.98,0.87,-0.64,False
300501,海顺新材,广告包装,上海,38.49,0.24,0.67,68358.36,44200.82,9391.12,30570.28,4.55,0.703,8.82,4.09,20160204,20257.71,3.01,30.9,-0.73,36.62,17.6,9782.0,39.05,39.3,39.13,38.63,1957.36,0.27,0.69,38.844,39.272,40.788,2251.25,3379.1,4381.69,0.81,-0.64,False
000963,华东医药,化学制药,浙江,24.06,8.68,9.72,1578421.25,1280646.25,177881.3,294972.81,3.03,1.532,8.34,5.89,20000127,383186.91,3.94,13.38,24.58,26.16,6.94,22660.0,50.7,51.38,50.33,50.0,39799.43,-0.67,-1.31,51.916,52.111,53.031,52389.25,56235.82,60125.95,0.46,-0.65,False
300398,飞凯材料,染料涂料,上海,130.34,3.64,4.27,323321.19,150370.34,48452.84,3301.01,0.08,0.14,2.26,8.9,20141009,40910.05,0.96,64.08,-7.77,40.38,10.32,18063.0,21.11,21.56,21.5,21.11,13665.98,0.39,1.85,21.956,22.436,22.593,39732.1,40811.99,49117.67,0.38,-0.66,False
603339,四方冷链,专用机械,江苏,31.97,0.57,2.1,181593.59,150055.25,11490.28,55421.91,2.64,0.56,6.68,3.53,20160519,66341.9,3.16,47.23,41.51,33.06,16.8,25985.0,23.67,24.0,23.98,23.51,13233.14,0.31,1.31,23.802,25.52,27.038,18502.91,29322.84,29727.12,2.33,-0.66,False
600750,江中药业,中成药,江西,18.8,3.0,3.0,321053.53,186245.42,59676.48,55067.53,1.84,1.07,9.39,2.86,19960923,179619.63,5.99,19.81,25.61,69.43,24.54,25284.0,26.7,26.98,26.88,26.6,27066.61,0.21,0.79,27.364,28.365,29.396,32750.34,32770.65,35439.39,0.9,-0.66,False
603881,数据港,电信运营,上海,98.35,0.53,2.11,149257.09,47910.32,78795.32,36634.05,1.74,0.4,4.1,12.49,20170208,27565.8,1.31,25.86,44.35,40.14,22.47,30724.0,42.49,43.39,43.26,42.49,17944.0,0.76,1.79,43.884,45.597,48.825,21018.34,29294.19,38211.39,3.41,-0.67,False
600104,上汽集团,汽车整车,上海,11.15,110.26,116.83,65232296.0,35737896.0,5098161.5,5546412.5,4.75,2.12,18.45,1.7,19971125,10086611.0,8.63,14.23,6.7,13.19,4.12,104983.0,31.6,31.93,31.61,31.34,133131.12,-0.14,-0.44,32.36,32.597,32.059,362093.92,363469.26,361930.17,0.12,-0.67,False
002081,金 螳 螂,装修装饰,江苏,19.73,25.44,26.43,2785486.0,2392803.5,97055.97,15882.98,0.06,0.544,4.16,3.44,20061120,736152.0,2.78,5.7,5.39,16.61,9.14,60000.0,14.72,15.13,15.05,14.6,245880.91,0.28,1.9,15.278,15.268,14.535,375601.56,408980.35,390575.98,0.97,-0.67,False
300467,迅游科技,互联网,四川,161.73,1.0,2.27,75548.75,27405.34,2018.75,42847.07,1.89,0.3,3.51,13.68,20150527,11666.95,0.51,21.76,41.7,70.78,35.85,12384.0,48.55,49.38,48.85,47.68,17263.0,0.35,0.72,50.936,52.774,53.251,23305.91,24793.69,25689.01,1.73,-0.67,False
002405,四维图新,软件服务,北京,159.35,10.26,12.83,972349.81,443932.41,64104.5,423629.81,3.3,0.13,5.12,5.13,20100518,100726.18,0.79,26.15,57.33,74.43,11.95,113902.0,26.4,28.16,27.82,26.29,649186.25,0.74,2.73,29.888,30.047,29.482,926628.31,867712.02,825577.84,6.33,-0.68,False
300298,三诺生物,医疗保健,湖南,28.36,3.01,4.07,155707.02,71815.38,23339.95,33934.82,0.83,0.57,3.27,5.95,20120319,46851.32,1.15,35.08,76.35,66.31,27.52,10209.0,19.54,21.45,21.39,19.54,38586.24,1.85,9.47,20.384,20.912,22.265,24700.09,40300.56,39286.55,1.28,-0.68,False
